  -188.181399950029       5.311306783329371E-003  5.311306783329369E-003
  -187.553081419311       5.329098119433321E-003  5.329098119433325E-003
  -186.924762888593       5.347009041044871E-003  5.347009041044874E-003
  -186.296444357875       5.365040757863009E-003  5.365040757863006E-003
  -185.668125827157       5.383194495957124E-003  5.383194495957119E-003
  -185.039807296439       5.401471498044667E-003  5.401471498044665E-003
  -184.411488765721       5.419873023774818E-003  5.419873023774819E-003
  -183.783170235003       5.438400350017746E-003  5.438400350017749E-003
  -183.154851704285       5.457054771159963E-003  5.457054771159965E-003
  -182.526533173567       5.475837599405588E-003  5.475837599405587E-003
  -181.898214642849       5.494750165083990E-003  5.494750165083995E-003
  -181.269896112131       5.513793816964015E-003  5.513793816964015E-003
  -180.641577581413       5.532969922574198E-003  5.532969922574195E-003
  -180.013259050695       5.552279868530331E-003  5.552279868530332E-003
  -179.384940519977       5.571725060869515E-003  5.571725060869515E-003
  -178.756621989259       5.591306925391408E-003  5.591306925391413E-003
  -178.128303458541       5.611026908006513E-003  5.611026908006518E-003
  -177.499984927823       5.630886475092129E-003  5.630886475092128E-003
  -176.871666397105       5.650887113855677E-003  5.650887113855679E-003
  -176.243347866387       5.671030332705935E-003  5.671030332705939E-003
  -175.615029335669       5.691317661631996E-003  5.691317661631997E-003
  -174.986710804951       5.711750652590809E-003  5.711750652590811E-003
  -174.358392274234       5.732330879902704E-003  5.732330879902709E-003
  -173.730073743516       5.753059940655503E-003  5.753059940655505E-003
  -173.101755212798       5.773939455117926E-003  5.773939455117924E-003
  -172.473436682080       5.794971067161314E-003  5.794971067161314E-003
  -171.845118151362       5.816156444691025E-003  5.816156444691026E-003
  -171.216799620644       5.837497280087475E-003  5.837497280087475E-003
  -170.588481089926       5.858995290656440E-003  5.858995290656446E-003
  -169.960162559208       5.880652219089625E-003  5.880652219089625E-003
  -169.331844028490       5.902469833935651E-003  5.902469833935652E-003
  -168.703525497772       5.924449930081131E-003  5.924449930081131E-003
  -168.075206967054       5.946594329242954E-003  5.946594329242952E-003
  -167.446888436336       5.968904880471224E-003  5.968904880471224E-003
  -166.818569905618       5.991383460664149E-003  5.991383460664144E-003
  -166.190251374900       6.014031975093879E-003  6.014031975093870E-003
  -165.561932844182       6.036852357944873E-003  6.036852357944870E-003
  -164.933614313464       6.059846572864400E-003  6.059846572864402E-003
  -164.305295782746       6.083016613525586E-003  6.083016613525593E-003
  -163.676977252028       6.106364504203423E-003  6.106364504203425E-003
  -163.048658721310       6.129892300364177E-003  6.129892300364180E-003
  -162.420340190592       6.153602089268593E-003  6.153602089268590E-003
  -161.792021659874       6.177495990588732E-003  6.177495990588732E-003
  -161.163703129156       6.201576157039572E-003  6.201576157039572E-003
  -160.535384598438       6.225844775025524E-003  6.225844775025528E-003
  -159.907066067720       6.250304065301724E-003  6.250304065301729E-003
  -159.278747537003       6.274956283651479E-003  6.274956283651479E-003
  -158.650429006285       6.299803721579456E-003  6.299803721579458E-003
  -158.022110475567       6.324848707021638E-003  6.324848707021638E-003
  -157.393791944849       6.350093605071946E-003  6.350093605071946E-003
  -156.765473414131       6.375540818726658E-003  6.375540818726654E-003
  -156.137154883413       6.401192789646795E-003  6.401192789646793E-003
  -155.508836352695       6.427051998938603E-003  6.427051998938609E-003
  -154.880517821977       6.453120967953463E-003  6.453120967953469E-003
  -154.252199291259       6.479402259107039E-003  6.479402259107044E-003
  -153.623880760541       6.505898476718702E-003  6.505898476718701E-003
  -152.995562229823       6.532612267871509E-003  6.532612267871514E-003
  -152.367243699105       6.559546323293471E-003  6.559546323293473E-003
  -151.738925168387       6.586703378260774E-003  6.586703378260776E-003
  -151.110606637669       6.614086213523337E-003  6.614086213523338E-003
  -150.482288106951       6.641697656253986E-003  6.641697656253985E-003
  -149.853969576233       6.669540581020708E-003  6.669540581020706E-003
  -149.225651045515       6.697617910784356E-003  6.697617910784358E-003
  -148.597332514797       6.725932617920932E-003  6.725932617920934E-003
  -147.969013984079       6.754487725270391E-003  6.754487725270391E-003
  -147.340695453361       6.783286307211938E-003  6.783286307211939E-003
  -146.712376922643       6.812331490766961E-003  6.812331490766962E-003
  -146.084058391925       6.841626456730803E-003  6.841626456730804E-003
  -145.455739861207       6.871174440833244E-003  6.871174440833247E-003
  -144.827421330489       6.900978734929720E-003  6.900978734929721E-003
  -144.199102799772       6.931042688223155E-003  6.931042688223162E-003
  -143.570784269054       6.961369708518458E-003  6.961369708518453E-003
  -142.942465738336       6.991963263509476E-003  6.991963263509478E-003
  -142.314147207618       7.022826882100324E-003  7.022826882100321E-003
  -141.685828676900       7.053964155762087E-003  7.053964155762084E-003
  -141.057510146182       7.085378739925006E-003  7.085378739925006E-003
  -140.429191615464       7.117074355409062E-003  7.117074355409067E-003
  -139.800873084746       7.149054789891868E-003  7.149054789891866E-003
  -139.172554554028       7.181323899417670E-003  7.181323899417668E-003
  -138.544236023310       7.213885609946228E-003  7.213885609946225E-003
  -137.915917492592       7.246743918944525E-003  7.246743918944520E-003
  -137.287598961874       7.279902897022146E-003  7.279902897022152E-003
  -136.659280431156       7.313366689611704E-003  7.313366689611706E-003
  -136.030961900438       7.347139518695735E-003  7.347139518695737E-003
  -135.402643369720       7.381225684581657E-003  7.381225684581659E-003
  -134.774324839002       7.415629567726338E-003  7.415629567726338E-003
  -134.146006308284       7.450355630612041E-003  7.450355630612046E-003
  -133.517687777566       7.485408419675131E-003  7.485408419675130E-003
  -132.889369246848       7.520792567289406E-003  7.520792567289406E-003
  -132.261050716130       7.556512793806138E-003  7.556512793806144E-003
