  -14.9985351889906       2.000000000000000E-002
  -14.9785351889906       2.000000000000000E-002
  -14.9585351889906       2.000000000000000E-002
  -14.9385351889906       2.000000000000000E-002
  -14.9185351889906       2.000000000000000E-002
  -14.8985351889906       2.000000000000000E-002
  -14.8785351889906       2.000000000000000E-002
  -14.8585351889906       2.000000000000000E-002
  -14.8385351889906       2.000000000000000E-002
  -14.8185351889906       2.000000000000000E-002
  -14.7985351889906       2.000000000000000E-002
  -14.7785351889906       2.000000000000000E-002
  -14.7585351889906       2.000000000000000E-002
  -14.7385351889906       2.000000000000000E-002
  -14.7185351889906       2.000000000000000E-002
  -14.6985351889906       2.000000000000000E-002
  -14.6785351889906       2.000000000000000E-002
  -14.6585351889906       2.000000000000000E-002
  -14.6385351889906       2.000000000000000E-002
  -14.6185351889906       2.000000000000000E-002
  -14.5985351889906       2.000000000000000E-002
  -14.5785351889906       2.000000000000000E-002
  -14.5585351889906       2.000000000000000E-002
  -14.5385351889906       2.000000000000000E-002
  -14.5185351889906       2.000000000000000E-002
  -14.4985351889906       2.000000000000000E-002
  -14.4785351889906       2.000000000000000E-002
  -14.4585351889906       2.000000000000000E-002
  -14.4385351889906       2.000000000000000E-002
  -14.4185351889906       2.000000000000000E-002
  -14.3985351889906       2.000000000000000E-002
  -14.3785351889906       2.000000000000000E-002
  -14.3585351889906       2.000000000000000E-002
  -14.3385351889906       2.000000000000000E-002
  -14.3185351889906       2.000000000000000E-002
  -14.2985351889906       2.000000000000000E-002
  -14.2785351889906       2.000000000000000E-002
  -14.2585351889906       2.000000000000000E-002
  -14.2385351889906       2.000000000000000E-002
  -14.2185351889906       2.000000000000000E-002
  -14.1985351889906       2.000000000000000E-002
  -14.1785351889906       2.000000000000000E-002
  -14.1585351889906       2.000000000000000E-002
  -14.1385351889906       2.000000000000000E-002
  -14.1185351889906       2.000000000000000E-002
  -14.0985351889906       2.000000000000000E-002
  -14.0785351889906       2.000000000000000E-002
  -14.0585351889906       2.000000000000000E-002
  -14.0385351889906       2.000000000000000E-002
  -14.0185351889906       2.000000000000000E-002
  -13.9985351889906       2.000000000000000E-002
  -13.9785351889906       2.000000000000000E-002
  -13.9585351889906       2.000000000000000E-002
  -13.9385351889906       2.000000000000000E-002
  -13.9185351889906       2.000000000000000E-002
  -13.8985351889906       2.000000000000000E-002
  -13.8785351889906       2.000000000000000E-002
  -13.8585351889906       2.000000000000000E-002
  -13.8385351889906       2.000000000000000E-002
  -13.8185351889906       2.000000000000000E-002
  -13.7985351889906       2.000000000000000E-002
  -13.7785351889906       2.000000000000000E-002
  -13.7585351889906       2.000000000000000E-002
  -13.7385351889906       2.000000000000000E-002
  -13.7185351889906       2.000000000000000E-002
  -13.6985351889906       2.000000000000000E-002
  -13.6785351889906       2.000000000000000E-002
  -13.6585351889906       2.000000000000000E-002
  -13.6385351889906       2.000000000000000E-002
  -13.6185351889906       2.000000000000000E-002
  -13.5985351889906       2.000000000000000E-002
  -13.5785351889906       2.000000000000000E-002
  -13.5585351889906       2.000000000000000E-002
  -13.5385351889906       2.000000000000000E-002
  -13.5185351889906       2.000000000000000E-002
  -13.4985351889906       2.000000000000000E-002
  -13.4785351889906       2.000000000000000E-002
  -13.4585351889906       2.000000000000000E-002
  -13.4385351889906       2.000000000000000E-002
  -13.4185351889906       2.000000000000000E-002
  -13.3985351889906       2.000000000000000E-002
  -13.3785351889906       2.000000000000000E-002
  -13.3585351889906       2.000000000000000E-002
  -13.3385351889906       2.000000000000000E-002
  -13.3185351889906       2.000000000000000E-002
  -13.2985351889906       2.000000000000000E-002
  -13.2785351889906       2.000000000000000E-002
  -13.2585351889906       2.000000000000000E-002
  -13.2385351889906       2.000000000000000E-002
  -13.2185351889906       2.000000000000000E-002
  -13.1985351889906       2.000000000000000E-002
  -13.1785351889906       2.000000000000000E-002
  -13.1585351889906       2.000000000000000E-002
  -13.1385351889906       2.000000000000000E-002
  -13.1185351889906       2.000000000000000E-002
  -13.0985351889906       2.000000000000000E-002
  -13.0785351889906       2.000000000000000E-002
  -13.0585351889906       2.000000000000000E-002
  -13.0385351889906       2.000000000000000E-002
  -13.0185351889906       2.000000000000000E-002
  -12.9985351889906       2.000000000000000E-002
  -12.9785351889906       2.000000000000000E-002
  -12.9585351889906       2.000000000000000E-002
  -12.9385351889906       2.000000000000000E-002
  -12.9185351889906       2.000000000000000E-002
  -12.8985351889906       2.000000000000000E-002
  -12.8785351889906       2.000000000000000E-002
  -12.8585351889906       2.000000000000000E-002
  -12.8385351889906       2.000000000000000E-002
  -12.8185351889906       2.000000000000000E-002
  -12.7985351889906       2.000000000000000E-002
  -12.7785351889906       2.000000000000000E-002
  -12.7585351889906       2.000000000000000E-002
  -12.7385351889906       2.000000000000000E-002
  -12.7185351889906       2.000000000000000E-002
  -12.6985351889906       2.000000000000000E-002
  -12.6785351889906       2.000000000000000E-002
  -12.6585351889906       2.000000000000000E-002
  -12.6385351889906       2.000000000000000E-002
  -12.6185351889906       2.000000000000000E-002
  -12.5985351889906       2.000000000000000E-002
  -12.5785351889906       2.000000000000000E-002
  -12.5585351889906       2.000000000000000E-002
  -12.5385351889906       2.000000000000000E-002
  -12.5185351889906       2.000000000000000E-002
  -12.4985351889906       2.000000000000000E-002
  -12.4785351889906       2.000000000000000E-002
  -12.4585351889906       2.000000000000000E-002
  -12.4385351889906       2.000000000000000E-002
  -12.4185351889906       2.000000000000000E-002
  -12.3985351889906       2.000000000000000E-002
  -12.3785351889906       2.000000000000000E-002
  -12.3585351889906       2.000000000000000E-002
  -12.3385351889906       2.000000000000000E-002
  -12.3185351889906       2.000000000000000E-002
  -12.2985351889906       2.000000000000000E-002
  -12.2785351889906       2.000000000000000E-002
  -12.2585351889906       2.000000000000000E-002
  -12.2385351889906       2.000000000000000E-002
  -12.2185351889906       2.000000000000000E-002
  -12.1985351889906       2.000000000000000E-002
  -12.1785351889906       2.000000000000000E-002
  -12.1585351889906       2.000000000000000E-002
  -12.1385351889906       2.000000000000000E-002
  -12.1185351889906       2.000000000000000E-002
  -12.0985351889906       2.000000000000000E-002
  -12.0785351889906       2.000000000000000E-002
  -12.0585351889906       2.000000000000000E-002
  -12.0385351889906       2.000000000000000E-002
  -12.0185351889906       2.000000000000000E-002
  -11.9985351889906       2.000000000000000E-002
  -11.9785351889906       2.000000000000000E-002
  -11.9585351889906       2.000000000000000E-002
  -11.9385351889906       2.000000000000000E-002
  -11.9185351889906       2.000000000000000E-002
  -11.8985351889906       2.000000000000000E-002
  -11.8785351889906       2.000000000000000E-002
  -11.8585351889906       2.000000000000000E-002
  -11.8385351889906       2.000000000000000E-002
  -11.8185351889906       2.000000000000000E-002
  -11.7985351889906       2.000000000000000E-002
  -11.7785351889906       2.000000000000000E-002
  -11.7585351889906       2.000000000000000E-002
  -11.7385351889906       2.000000000000000E-002
  -11.7185351889906       2.000000000000000E-002
  -11.6985351889906       2.000000000000000E-002
  -11.6785351889906       2.000000000000000E-002
  -11.6585351889906       2.000000000000000E-002
  -11.6385351889906       2.000000000000000E-002
  -11.6185351889906       2.000000000000000E-002
  -11.5985351889906       2.000000000000000E-002
  -11.5785351889906       2.000000000000000E-002
  -11.5585351889906       2.000000000000000E-002
  -11.5385351889906       2.000000000000000E-002
  -11.5185351889906       2.000000000000000E-002
  -11.4985351889906       2.000000000000000E-002
  -11.4785351889906       2.000000000000000E-002
  -11.4585351889906       2.000000000000000E-002
  -11.4385351889906       2.000000000000000E-002
  -11.4185351889906       2.000000000000000E-002
  -11.3985351889906       2.000000000000000E-002
  -11.3785351889906       2.000000000000000E-002
  -11.3585351889906       2.000000000000000E-002
  -11.3385351889906       2.000000000000000E-002
  -11.3185351889906       2.000000000000000E-002
  -11.2985351889906       2.000000000000000E-002
  -11.2785351889906       2.000000000000000E-002
  -11.2585351889906       2.000000000000000E-002
  -11.2385351889906       2.000000000000000E-002
  -11.2185351889906       2.000000000000000E-002
  -11.1985351889906       2.000000000000000E-002
  -11.1785351889906       2.000000000000000E-002
  -11.1585351889906       2.000000000000000E-002
  -11.1385351889906       2.000000000000000E-002
  -11.1185351889906       2.000000000000000E-002
  -11.0985351889906       2.000000000000000E-002
  -11.0785351889906       2.000000000000000E-002
  -11.0585351889906       2.000000000000000E-002
  -11.0385351889906       2.000000000000000E-002
  -11.0185351889906       2.000000000000000E-002
  -10.9985351889906       2.000000000000000E-002
  -10.9785351889906       2.000000000000000E-002
  -10.9585351889906       2.000000000000000E-002
  -10.9385351889906       2.000000000000000E-002
  -10.9185351889906       2.000000000000000E-002
  -10.8985351889906       2.000000000000000E-002
  -10.8785351889906       2.000000000000000E-002
  -10.8585351889906       2.000000000000000E-002
  -10.8385351889906       2.000000000000000E-002
  -10.8185351889906       2.000000000000000E-002
  -10.7985351889906       2.000000000000000E-002
  -10.7785351889906       2.000000000000000E-002
  -10.7585351889906       2.000000000000000E-002
  -10.7385351889906       2.000000000000000E-002
  -10.7185351889906       2.000000000000000E-002
  -10.6985351889906       2.000000000000000E-002
  -10.6785351889906       2.000000000000000E-002
  -10.6585351889906       2.000000000000000E-002
  -10.6385351889906       2.000000000000000E-002
  -10.6185351889906       2.000000000000000E-002
  -10.5985351889906       2.000000000000000E-002
  -10.5785351889906       2.000000000000000E-002
  -10.5585351889906       2.000000000000000E-002
  -10.5385351889906       2.000000000000000E-002
  -10.5185351889906       2.000000000000000E-002
  -10.4985351889906       2.000000000000000E-002
  -10.4785351889906       2.000000000000000E-002
  -10.4585351889906       2.000000000000000E-002
  -10.4385351889906       2.000000000000000E-002
  -10.4185351889906       2.000000000000000E-002
  -10.3985351889906       2.000000000000000E-002
  -10.3785351889906       2.000000000000000E-002
  -10.3585351889906       2.000000000000000E-002
  -10.3385351889906       2.000000000000000E-002
  -10.3185351889906       2.000000000000000E-002
  -10.2985351889906       2.000000000000000E-002
  -10.2785351889906       2.000000000000000E-002
  -10.2585351889906       2.000000000000000E-002
  -10.2385351889906       2.000000000000000E-002
  -10.2185351889906       2.000000000000000E-002
  -10.1985351889906       2.000000000000000E-002
  -10.1785351889906       2.000000000000000E-002
  -10.1585351889906       2.000000000000000E-002
  -10.1385351889906       2.000000000000000E-002
  -10.1185351889906       2.000000000000000E-002
  -10.0985351889906       2.000000000000000E-002
  -10.0785351889906       2.000000000000000E-002
  -10.0585351889906       2.000000000000000E-002
  -10.0385351889906       2.000000000000000E-002
  -10.0185351889906       2.000000000000000E-002
  -9.99853518899064       2.000000000000000E-002
  -9.97853518899064       2.000000000000000E-002
  -9.95853518899064       2.000000000000000E-002
  -9.93853518899064       2.000000000000000E-002
  -9.91853518899064       2.000000000000000E-002
  -9.89853518899064       2.000000000000000E-002
  -9.87853518899064       2.000000000000000E-002
  -9.85853518899064       2.000000000000000E-002
  -9.83853518899064       2.000000000000000E-002
  -9.81853518899064       2.000000000000000E-002
  -9.79853518899064       2.000000000000000E-002
  -9.77853518899065       2.000000000000000E-002
  -9.75853518899064       2.000000000000000E-002
  -9.73853518899064       2.000000000000000E-002
  -9.71853518899064       2.000000000000000E-002
  -9.69853518899065       2.000000000000000E-002
  -9.67853518899064       2.000000000000000E-002
  -9.65853518899064       2.000000000000000E-002
  -9.63853518899064       2.000000000000000E-002
  -9.61853518899064       2.000000000000000E-002
  -9.59853518899064       2.000000000000000E-002
  -9.57853518899064       2.000000000000000E-002
  -9.55853518899064       2.000000000000000E-002
  -9.53853518899064       2.000000000000000E-002
  -9.51853518899064       2.000000000000000E-002
  -9.49853518899064       2.000000000000000E-002
  -9.47853518899064       2.000000000000000E-002
  -9.45853518899064       2.000000000000000E-002
  -9.43853518899064       2.000000000000000E-002
  -9.41853518899064       2.000000000000000E-002
  -9.39853518899064       2.000000000000000E-002
  -9.37853518899064       2.000000000000000E-002
  -9.35853518899064       2.000000000000000E-002
  -9.33853518899064       2.000000000000000E-002
  -9.31853518899064       2.000000000000000E-002
  -9.29853518899064       2.000000000000000E-002
  -9.27853518899064       2.000000000000000E-002
  -9.25853518899064       2.000000000000000E-002
  -9.23853518899064       2.000000000000000E-002
  -9.21853518899064       2.000000000000000E-002
  -9.19853518899065       2.000000000000000E-002
  -9.17853518899064       2.000000000000000E-002
  -9.15853518899064       2.000000000000000E-002
  -9.13853518899064       2.000000000000000E-002
  -9.11853518899064       2.000000000000000E-002
  -9.09853518899064       2.000000000000000E-002
  -9.07853518899064       2.000000000000000E-002
  -9.05853518899064       2.000000000000000E-002
  -9.03853518899064       2.000000000000000E-002
  -9.01853518899064       2.000000000000000E-002
  -8.99853518899064       2.000000000000000E-002
  -8.97853518899064       2.000000000000000E-002
  -8.95853518899064       2.000000000000000E-002
  -8.93853518899064       2.000000000000000E-002
  -8.91853518899064       2.000000000000000E-002
  -8.89853518899064       2.000000000000000E-002
  -8.87853518899064       2.000000000000000E-002
  -8.85853518899064       2.000000000000000E-002
  -8.83853518899064       2.000000000000000E-002
  -8.81853518899064       2.000000000000000E-002
  -8.79853518899064       2.000000000000000E-002
  -8.77853518899064       2.000000000000000E-002
